item_id,order_id,product_id,quantity,unit_price,discount_percent
930,648,272,5,2207.28,50
931,73,403,6,200.75,0
932,44,170,1,2558.54,0
933,642,381,3,456.06,5
934,437,186,3,1871.58,0
935,647,244,5,1019.17,25
936,359,52,3,2408.0,10
937,328,213,2,359.73,0
938,1267,288,4,1659.2,0
939,962,354,6,2544.74,10
940,511,466,1,1337.49,0
941,81,243,2,1141.21,20
942,350,353,1,2963.38,50
943,743,293,4,549.59,50
944,41,177,4,2657.38,50
945,175,91,3,409.16,0
946,615,470,6,452.71,20
947,1370,150,2,2135.67,15
948,171,410,3,1486.78,50
949,1274,87,5,1098.82,20
950,518,144,2,2946.2,30
951,49,464,4,504.81,15
952,1330,135,2,1349.55,10
953,887,140,3,2251.24,0
954,1345,171,4,1656.07,0
955,268,377,5,1723.09,0
956,620,464,4,1413.01,5
957,796,357,1,1128.55,10
958,752,209,5,2123.31,20
959,272,283,3,582.75,10
960,577,468,3,1352.37,0
961,1376,442,1,1528.83,15
962,233,413,1,2287.38,0
963,498,192,1,199.55,0
964,1172,443,2,230.86,0
965,1481,446,1,2727.19,15
966,145,321,2,2897.1,50
967,944,403,6,1996.49,15
968,1255,361,1,420.45,0
969,167,368,2,2854.42,0
970,8,108,4,154.75,5
971,163,321,4,1590.35,15
972,975,310,2,2120.29,25
973,961,443,3,2583.39,50
974,907,4,2,243.28,30
975,405,450,3,1628.29,0
976,388,360,6,2286.19,0
977,386,388,2,2975.98,15
978,333,152,4,1806.65,50
979,1038,112,6,1282.44,10
980,707,272,6,25.91,5
981,1400,387,3,487.99,10
982,127,177,1,2708.57,25
983,124,41,5,2023.73,20
984,1467,382,4,2025.13,0
985,653,358,5,2044.84,15
986,1389,135,1,2182.81,50
987,654,381,4,2433.84,15
988,759,391,4,1469.82,10
989,1119,117,6,1763.75,5
990,88,210,6,1397.51,15
991,946,238,3,2606.7,20
992,952,73,4,2214.89,0
993,790,448,4,422.6,0
994,649,205,4,1100.3,0
995,890,78,6,1780.85,0
996,377,9,2,1176.92,0
997,307,102,3,69.93,15
998,804,425,2,2865.81,10
999,1126,98,3,1462.17,5
1000,1483,223,4,2842.26,20
1001,328,181,4,2884.51,0
1002,138,312,3,871.52,25
1003,482,412,5,653.13,25
1004,1005,324,1,480.01,10
1005,1292,220,3,1836.82,50
1006,1227,145,2,1026.59,30
1007,765,190,6,1698.16,0
1008,970,229,1,1113.18,0
1009,505,353,2,704.15,15
1010,641,403,6,845.19,25
1011,698,358,5,587.16,15
1012,261,498,3,2734.59,50
1013,1451,122,5,2440.9,50
1014,511,241,4,2672.22,50
1015,642,197,5,2251.83,0
1016,1278,271,3,1475.37,0
1017,1235,35,6,1351.21,10
1018,396,187,3,2544.08,0
1019,121,115,4,1901.04,5
1020,671,248,3,1687.82,50
1021,559,161,3,1816.29,25
1022,1099,491,2,2771.51,5
1023,1240,376,1,186.39,10
1024,400,145,5,748.44,30
1025,771,153,4,786.66,0
1026,296,15,3,1956.65,0
1027,864,239,1,2328.51,15
1028,303,285,4,475.15,20
1029,910,480,3,824.29,0
1030,566,233,2,857.86,50
1031,1202,490,2,55.78,15
1032,108,245,3,1109.62,30
1033,646,282,-6,81.27,20
1034,890,203,6,538.11,15
1035,1256,166,1,1699.02,10
1036,1165,29,1,2169.72,30
1037,1462,33,2,2781.21,25
1038,287,268,2,494.33,0
1039,1462,387,2,1084.15,0
1040,732,212,3,1034.0,0
1041,143,280,4,191.14,20
1042,853,356,6,469.18,20
1043,184,82,2,350.17,25
1044,535,29,2,1936.05,5
1045,1143,330,1,2529.47,0
1046,462,22,4,660.91,0
1047,477,257,2,961.78,0
1048,794,10,6,1533.19,20
1049,594,343,4,2145.65,0
1050,850,21,5,604.37,0
1051,74,299,2,1476.94,5
1052,716,298,6,2645.53,0
1053,1043,109,2,461.01,20
1054,16,145,6,800.61,50
1055,767,82,5,2505.29,20
1056,1245,101,3,984.54,15
1057,534,334,4,859.72,0
1058,60,496,4,1955.97,50
1059,1049,95,4,342.52,5
1060,794,103,1,2280.48,5
1061,612,454,6,1781.81,5
1062,622,28,3,1945.25,25
1063,471,112,-5,1535.74,10
1064,635,425,1,546.85,5
1065,684,485,2,2161.23,25
1066,1475,201,3,1807.43,25
1067,339,288,4,1792.24,25
1068,1367,316,2,326.25,0
1069,1,26,1,2572.21,50
1070,562,228,1,1147.36,10
1071,1164,28,2,1107.31,0
1072,1323,380,2,2629.95,20
1073,156,335,3,72.07,20
1074,72,73,1,791.86,10
1075,420,451,1,2793.47,0
1076,976,58,2,262.86,0
1077,481,356,-4,1674.55,50
1078,554,246,1,194.54,50
1079,1417,34,2,1195.63,5
1080,773,255,1,1300.3,0
1081,954,499,4,44.74,0
1082,91,492,6,2309.75,0
1083,576,369,6,1440.12,10
1084,548,494,1,2616.61,10
1085,481,415,6,10.84,25
1086,1332,428,1,2571.71,50
1087,1145,406,6,698.41,25
1088,97,46,3,1796.16,15
1089,935,84,4,1122.94,30
1090,761,277,6,441.36,30
1091,1310,90,3,1742.73,20
1092,763,393,4,880.89,15
1093,1378,209,4,1084.18,30
1094,885,130,1,2654.89,50
1095,682,231,3,2262.34,25
1096,1394,176,2,1521.53,0
1097,1281,175,2,1622.93,50
1098,327,418,5,2377.87,0
1099,1420,422,4,1259.83,0
1100,230,22,5,1561.11,30
1101,1179,479,1,1653.59,10
1102,338,351,6,2130.71,5
1103,686,167,4,2196.9,0
1104,765,268,5,1972.39,20
1105,805,180,2,2250.73,50
1106,1409,328,-1,1933.49,5
1107,319,367,6,6.79,5
1108,1034,74,1,2747.95,25
1109,1424,387,3,1221.33,5
1110,429,488,5,2444.41,0
1111,49,152,1,367.62,0
1112,381,35,6,764.03,0
1113,244,339,4,1211.99,15
1114,1430,176,5,1166.3,10
1115,427,318,3,1771.12,20
1116,980,304,6,130.42,50
1117,1007,164,1,1057.73,25
1118,524,441,6,2394.51,25
1119,1104,353,1,1763.44,20
1120,719,14,6,1143.0,25
1121,999,130,1,1633.49,25
1122,170,233,-2,1142.65,0
1123,691,241,2,107.85,50
1124,635,111,5,1843.08,25
1125,195,304,1,2588.84,0
1126,58,36,5,1508.71,25
1127,949,199,3,2404.92,50
1128,1098,130,6,1759.05,0
1129,1430,90,5,2707.27,25
1130,601,149,2,1805.36,0
1131,874,496,1,2512.94,0
1132,408,128,4,22.05,25
1133,1340,23,2,910.32,20
1134,458,433,3,1482.59,50
1135,1462,52,4,497.48,0
1136,271,289,6,75.92,50
1137,1017,11,3,2126.68,20
1138,1421,55,3,1258.78,30
1139,69,286,3,2107.63,20
1140,138,135,1,2633.95,0
1141,1362,206,3,1523.81,25
1142,499,13,2,490.18,0
1143,1169,229,2,1981.29,5
1144,1119,135,3,1436.25,30
1145,1345,212,2,351.97,50
1146,82,76,2,904.53,5
1147,1437,191,4,184.68,0
1148,25,341,1,801.33,30
1149,1087,451,1,2435.33,10
1150,655,411,2,644.62,25
1151,1360,246,4,646.3,25
1152,354,325,4,1882.95,30
1153,146,440,2,1532.05,0
1154,140,38,4,1700.64,30
1155,506,430,6,1878.74,20
1156,462,31,3,2258.35,20
1157,88,15,3,581.85,20
1158,1488,231,3,1821.28,20
1159,461,246,6,1846.61,0
1160,1044,124,4,1798.94,0
1161,590,222,4,1801.47,0
1162,855,44,1,2114.9,30
1163,299,190,6,835.78,0
1164,576,156,4,2509.79,15
1165,1240,438,3,2845.75,10
1166,1048,388,4,2614.12,20
1167,1410,473,5,2048.14,30
1168,1228,71,6,1410.64,50
1169,187,500,6,1030.52,25
1170,1059,129,5,1889.22,0
1171,556,263,3,687.39,50
1172,664,98,2,1048.8,50
1173,628,266,2,2029.92,15
1174,571,218,3,2010.71,50
1175,386,411,5,2310.88,0
1176,605,365,2,1630.61,15
1177,658,298,2,1562.74,25
1178,241,327,6,744.85,10
1179,1225,94,6,2662.38,15
1180,1018,201,3,1455.61,5
1181,555,276,5,1027.49,25
1182,522,130,5,377.67,0
1183,772,2,5,204.31,20
1184,522,479,4,2972.61,25
1185,1196,291,3,1264.38,30
1186,545,322,1,2945.18,20
1187,1220,224,1,1163.72,25
1188,245,63,2,1087.2,0
1189,112,143,1,326.85,0
1190,1097,402,3,292.19,0
1191,1407,21,4,2674.48,5
1192,1161,58,1,1016.13,0
1193,1279,146,6,1292.26,10
1194,473,310,2,1714.0,50
1195,547,431,5,712.91,15
1196,48,163,5,2288.24,50
1197,352,278,4,1850.81,5
1198,329,380,1,1844.33,50
1199,553,49,4,742.35,0
1200,833,236,2,1830.77,5
1201,356,55,2,14.49,10
1202,1375,297,3,2583.38,20
1203,792,119,4,305.6,5
1204,168,227,4,455.4,25
1205,788,12,5,1626.09,20
1206,557,224,2,2369.82,25
1207,1074,11,3,1499.6,15
1208,1261,311,4,620.38,25
1209,296,308,6,2511.63,0
1210,1400,404,4,1215.0,0
1211,447,208,3,826.05,15
1212,1465,195,3,1803.3,5
1213,962,125,1,1938.2,50
1214,133,200,4,1717.11,0
1215,737,252,4,1311.69,0
1216,913,224,4,768.5,0
1217,469,467,-3,2991.31,15
1218,981,113,2,2561.67,0
1219,1321,272,5,2431.38,50
1220,75,25,4,2283.33,15
1221,185,48,6,1848.27,0
1222,1133,41,-1,1578.14,10
1223,523,151,4,429.19,0
1224,893,118,3,1231.35,0
1225,342,119,5,2616.07,0
1226,1272,336,1,2350.39,50
1227,361,241,3,2826.34,30
1228,344,414,2,2884.22,0
1229,1235,35,6,2319.64,0
1230,552,64,2,2338.28,30
1231,1134,79,3,1603.3,0
1232,383,167,2,2566.94,0
1233,558,257,5,1516.01,0
1234,117,86,4,149.79,0
1235,320,442,2,1828.86,5
1236,753,237,5,741.14,10
1237,359,366,6,748.4,0
1238,1311,35,5,2948.65,0
1239,279,236,1,1589.03,10
1240,1004,282,6,1626.7,20
1241,828,493,5,1943.82,25
1242,1065,296,3,2156.48,50
1243,830,480,3,1226.0,30
1244,1031,413,4,114.07,0
1245,151,432,5,898.83,15
1246,1238,193,4,902.06,20
1247,49,102,3,2252.18,25
1248,442,231,4,2596.27,0
1249,287,203,6,737.25,10
1250,34,130,2,1462.89,25
1251,956,191,6,2647.74,25
1252,949,492,2,158.78,20
1253,299,152,6,1125.24,0
1254,718,455,4,1962.03,20
1255,888,151,1,1067.55,50
1256,1050,21,5,2802.26,25
1257,982,170,1,584.47,15
1258,1038,52,2,442.09,0
1259,1457,31,5,78.93,10
1260,448,191,6,77.3,30
1261,827,236,3,1044.04,50
1262,669,27,3,2404.67,15
1263,1200,389,1,1465.11,25
1264,1053,374,1,2248.07,30
1265,1037,478,1,2475.02,0
1266,677,375,6,2169.02,25
1267,548,391,2,2745.41,0
1268,191,142,5,1186.23,20
1269,86,7,1,2860.91,10
1270,399,100,4,1255.68,50
1271,311,291,4,769.17,30
1272,432,84,1,2577.23,0
1273,544,403,6,202.94,25
1274,960,59,2,244.51,25
1275,942,373,3,2938.48,50
1276,961,286,3,1646.04,50
1277,678,270,6,471.02,15
1278,1397,267,6,2049.39,50
1279,1217,418,2,71.56,5
1280,990,482,3,1528.96,15
1281,1022,27,6,2856.54,20
1282,616,422,3,448.18,0
1283,458,238,2,2716.0,5
1284,202,259,6,1092.16,30
1285,819,170,4,900.76,50
1286,497,247,2,2845.73,50
1287,1358,475,1,2668.47,15
1288,893,79,4,1245.6,20
1289,63,61,3,927.48,15
1290,997,302,4,646.02,20
1291,881,125,2,1833.67,10
1292,338,307,3,984.79,0
1293,772,43,1,251.52,0
1294,18,220,2,1480.48,30
1295,190,27,6,11.25,0
1296,364,150,1,2951.18,0
1297,752,342,-6,1718.13,15
1298,83,170,2,304.41,10
1299,1194,315,1,5.64,0
1300,394,422,2,2980.48,20
1301,221,150,3,1848.23,50
1302,1078,146,1,420.15,50
1303,947,81,5,1932.17,10
1304,1434,255,5,1821.42,0
1305,1412,202,3,2557.21,0
1306,1362,415,2,1360.26,25
1307,1043,335,3,2118.44,10
1308,822,407,4,2953.87,5
1309,634,108,6,725.84,15
1310,305,19,6,242.96,0
1311,1204,56,1,2994.69,0
1312,259,145,-2,2312.25,0
1313,1409,123,3,2157.33,50
1314,892,477,4,1934.71,0
1315,1376,155,5,2812.62,50
1316,430,187,4,473.81,0
1317,393,26,3,98.98,0
1318,517,417,4,1495.36,0
1319,1349,231,4,403.05,15
1320,670,338,6,947.79,20
1321,1161,4,6,2608.18,0
1322,337,48,3,1463.25,20
1323,686,453,2,425.32,0
1324,1051,491,5,837.2,25
1325,415,214,6,120.16,0
1326,19,365,6,1032.17,15
1327,1260,2,-3,318.27,15
1328,1027,76,2,1000.89,5
1329,1349,141,6,1594.95,30
1330,1083,475,5,1838.61,50
1331,891,233,6,2892.61,0
1332,1211,276,5,2990.39,10
1333,935,171,1,58.66,10
1334,1207,243,6,2489.51,0
1335,855,293,4,696.68,50
1336,646,231,5,797.78,5
1337,1336,343,1,2713.62,5
1338,521,3,4,1594.57,10
1339,84,123,2,1193.96,25
1340,881,411,1,2410.84,0
1341,1097,9,5,1507.75,20
1342,1311,340,3,158.33,50
1343,1189,339,2,1659.32,30
1344,238,288,2,2178.54,20
1345,363,8,5,2056.83,5
1346,164,485,3,1442.19,5
1347,204,87,2,1974.08,10
1348,1376,83,3,2718.33,20
1349,418,186,6,297.32,0
1350,592,355,3,1648.3,30
1351,141,448,1,368.72,0
1352,7,399,2,2312.17,0
1353,554,392,2,1356.62,0
1354,249,239,5,1534.78,30
1355,986,143,6,2357.56,50
1356,730,91,1,1166.7,15
1357,388,372,5,59.59,10
1358,1271,84,1,441.71,0
1359,329,100,5,1438.68,30
1360,1294,175,3,2561.25,0
1361,886,398,1,2436.37,30
1362,435,318,2,1914.28,5
1363,1201,500,6,2979.1,0
1364,465,286,6,2313.66,25
1365,794,102,3,2700.41,15
1366,75,2,4,1714.96,5
1367,36,333,6,1019.48,15
1368,16,44,3,406.57,25
1369,197,288,5,2299.54,30
1370,1215,254,2,1662.99,25
1371,1130,62,6,1876.71,15
1372,67,126,6,939.61,15
1373,872,440,3,324.19,0
1374,615,357,6,778.55,0
1375,778,175,2,2549.96,10
1376,153,39,5,1497.37,15
1377,615,14,4,2943.86,0
1378,672,446,2,416.59,0
1379,1076,437,5,304.87,50
1380,233,394,1,1004.69,10
1381,254,109,2,1748.77,50
1382,162,142,2,937.91,0
1383,1127,416,5,2139.88,0
1384,1183,153,6,2719.43,30
1385,1348,459,3,1213.93,0
1386,84,48,3,1975.4,20
1387,552,71,6,210.9,0
1388,1205,457,1,1433.55,0
1389,961,278,3,325.14,20
1390,326,459,5,2383.35,30
1391,168,95,3,1947.21,0
1392,1166,323,6,2437.68,0
1393,964,87,2,2214.9,0
1394,1398,209,5,20.83,5
1395,1072,407,3,2190.9,50
1396,385,122,4,182.82,30
1397,433,99,5,2475.95,20
1398,600,208,3,2921.3,0
1399,843,138,5,750.85,10
1400,256,131,6,1946.77,20
1401,1020,208,-1,1774.26,0
1402,519,296,6,557.15,0
1403,1313,496,5,2014.72,0
1404,272,119,6,2994.44,0
1405,96,351,6,1187.18,0
1406,447,295,3,13.44,0
1407,431,425,6,2090.19,0
1408,847,106,1,1343.99,15
1409,302,445,6,1109.43,0
1410,842,349,4,828.82,30
1411,1359,106,2,1170.69,0
1412,386,251,6,1469.3,5
1413,561,130,4,14.16,0
1414,950,401,2,2667.37,0
1415,123,269,6,870.77,25
1416,847,73,1,853.92,10
1417,363,243,4,2358.16,0
1418,1085,233,1,1046.79,50
1419,1320,103,2,2066.85,25
1420,565,139,4,485.57,20
1421,452,9,4,2344.12,0
1422,1322,113,4,2959.55,20
1423,1130,57,5,806.69,0
1424,760,354,5,301.01,10
1425,1349,383,5,1214.13,10
1426,129,124,5,2696.83,0
1427,517,439,2,1842.71,30
1428,1086,271,2,15.1,25
1429,41,215,3,1706.01,30
1430,3,96,4,329.86,5
1431,628,129,-6,2089.6,20
1432,557,322,5,1208.85,5
1433,1233,183,5,292.79,50
1434,967,456,5,738.43,5
1435,94,242,3,2277.98,15
1436,1091,117,3,1295.32,25
1437,1152,53,1,1697.65,0
1438,281,444,2,136.41,20
1439,957,379,4,222.45,30
1440,1395,368,5,411.49,25
1441,440,50,2,114.66,15
1442,24,62,5,2973.99,20
1443,1317,458,5,631.21,25
1444,698,61,2,285.06,50
1445,513,383,5,1889.18,30
1446,494,353,1,834.86,25
1447,343,475,6,2526.93,0
1448,444,52,4,270.69,15
1449,1194,143,2,5.28,50
1450,1427,386,3,1359.81,15
1451,1426,379,2,297.05,0
1452,1285,342,5,829.4,0
1453,353,378,-2,140.39,5
1454,368,102,2,402.22,5
1455,944,116,1,1857.85,25
1456,65,188,1,1883.26,5
1457,614,79,6,2065.31,20
1458,326,4,4,518.27,20
1459,72,351,5,2529.51,0
1460,861,392,1,476.82,0
1461,150,56,2,1306.68,20
1462,1433,366,2,1563.18,10
1463,1137,487,6,2703.24,30
1464,1212,454,5,1361.9,15
1465,1218,111,5,2861.09,50
1466,871,429,2,2385.18,50
1467,572,311,3,646.37,10
1468,42,152,2,1129.7,20
1469,1097,448,4,1746.3,0
1470,1423,118,2,2212.33,0
1471,1093,246,1,1186.85,30
1472,1331,28,5,1556.27,0
1473,1104,124,2,2724.46,0
1474,1042,453,5,227.15,30
1475,1104,174,5,1577.6,0
1476,192,171,3,1648.98,10
1477,366,252,1,2551.48,20
1478,421,358,2,1910.57,5
1479,1061,227,2,218.95,50
1480,1477,42,6,2214.53,30
1481,660,349,-4,832.55,0
1482,692,392,1,39.53,0
1483,56,442,6,2429.74,0
1484,63,85,1,2273.89,15
1485,1305,43,5,2065.43,0
1486,985,402,1,2683.41,25
1487,1327,404,3,1894.38,0
1488,1239,181,1,941.97,0
1489,1377,331,1,873.14,30
1490,599,44,3,1639.6,0
1491,303,277,5,1432.95,50
1492,1006,78,5,531.3,0
1493,592,404,5,132.17,50
1494,778,260,4,1306.9,0
1495,54,26,1,13.37,50
1496,536,177,2,1911.82,20
1497,182,141,3,1592.46,30
1498,830,63,4,711.23,50
1499,306,117,3,2972.05,30
1500,757,188,6,933.83,0
1501,349,374,5,130.41,20
1502,1463,28,1,1223.16,25
1503,493,439,4,1844.56,50
1504,943,403,5,2996.23,15
1505,1279,95,6,381.67,30
1506,125,476,3,371.62,0
1507,803,64,3,2671.16,30
1508,1084,134,6,1878.61,0
1509,530,281,6,2845.59,0
1510,1021,100,2,1137.37,30
1511,385,205,5,807.06,0
1512,318,73,6,2091.45,0
1513,1268,372,6,516.76,10
1514,1171,209,6,896.27,10
1515,43,388,2,2152.39,20
1516,755,221,6,645.55,30
1517,635,237,3,2620.97,0
1518,800,81,3,1067.25,20
1519,766,96,3,1212.82,0
1520,470,175,6,1632.69,15
1521,383,492,3,2597.08,5
1522,1494,241,1,1134.93,0
1523,843,263,3,1729.25,10
1524,1087,396,5,681.47,0
1525,224,285,3,2093.73,5
1526,1063,170,2,2177.86,10
1527,275,426,4,2093.09,50
1528,1380,20,6,872.64,15
1529,1309,123,1,617.9,10
1530,443,100,2,2486.43,15
1531,528,453,5,2128.09,15
1532,809,414,6,428.54,5
1533,210,365,1,1801.57,0
1534,1078,279,4,149.75,0
1535,407,47,2,1894.47,50
1536,406,69,4,1217.96,5
1537,662,452,2,1222.91,0
1538,72,490,6,256.18,0
1539,1254,389,5,2885.29,25
1540,798,492,1,1504.55,25
1541,834,457,5,30.1,30
1542,379,416,2,93.05,0
1543,219,58,3,1651.47,20
1544,1224,126,5,2066.75,0
1545,684,136,4,2189.14,25
1546,1221,470,1,14.21,20
1547,1272,201,6,1106.88,5
1548,709,40,2,937.13,0
1549,146,328,1,2316.74,30
1550,588,150,1,681.4,30
1551,814,176,5,2515.01,25
1552,1202,100,2,515.95,20
1553,1481,311,2,1807.88,5
1554,303,232,1,828.68,5
1555,692,48,4,769.17,0
1556,75,67,6,1561.44,10
1557,835,425,6,1103.67,0
1558,44,253,-3,2807.1,5
1559,878,266,4,2082.59,0
1560,239,219,6,2342.02,0
1561,37,448,1,2970.82,5
1562,1066,200,2,1196.5,15
1563,1245,198,1,466.21,0
1564,934,482,1,2236.76,15
1565,205,131,2,2692.99,5
1566,729,261,1,1653.12,20
1567,894,249,5,1881.0,0
1568,994,330,4,2707.74,30
1569,1273,426,2,795.03,30
1570,83,156,1,2689.6,5
1571,11,400,5,586.24,25
1572,612,442,2,2002.98,25
1573,1127,70,6,1225.33,30
1574,435,315,2,2172.95,15
1575,110,232,1,2074.87,15
1576,37,260,5,1107.89,0
1577,1157,412,5,871.6,0
1578,1176,366,2,2986.11,0
1579,523,207,5,2269.88,0
1580,1447,483,5,1879.76,50
1581,1279,446,5,2342.65,20
1582,608,389,5,1802.93,50
1583,1495,46,6,2668.01,25
1584,606,402,2,1101.71,30
1585,787,128,6,445.06,50
1586,1158,11,1,2318.04,10
1587,635,406,5,2924.69,50
1588,399,56,2,558.94,5
1589,457,398,3,2907.48,0
1590,828,492,5,2812.9,30
1591,836,286,5,1421.57,0
1592,816,235,6,2292.56,0
1593,63,90,6,2249.08,25
1594,634,267,-5,1822.16,5
1595,668,465,6,1088.6,50
1596,500,337,5,2691.71,0
1597,36,460,3,1037.33,0
1598,835,73,6,2707.23,0
1599,1160,175,5,94.67,20
1600,302,391,4,1079.37,50
1601,1386,339,2,801.79,20
1602,1128,194,4,1037.43,50
1603,1291,8,1,1687.57,5
1604,873,393,1,574.91,0
1605,1083,173,3,2941.52,50
1606,247,398,3,804.81,5
1607,1109,301,2,2389.87,5
1608,637,321,5,2697.49,10
1609,61,386,2,675.09,25
1610,14,223,6,1803.18,30
1611,798,60,1,2501.96,0
1612,793,39,5,248.24,5
1613,396,422,5,2908.63,15
1614,53,193,1,1585.8,0
1615,1254,42,6,882.64,10
1616,1243,28,1,1362.15,15
1617,363,101,6,2616.16,30
1618,908,322,6,435.23,20
1619,1495,327,3,843.0,5
1620,35,227,4,1798.51,25
1621,801,366,2,2829.08,0
1622,287,391,6,2589.73,20
1623,1376,71,2,1036.93,50
1624,1138,372,1,1878.04,25
1625,972,83,4,1698.44,0
1626,1233,12,1,1194.85,10
1627,1074,135,6,206.14,30
1628,400,233,2,700.18,5
1629,272,367,3,2792.18,15
1630,415,56,3,1404.24,20
1631,163,105,4,2549.39,0
1632,337,41,6,1810.77,0
1633,1,113,4,2252.26,0
1634,488,68,5,1405.84,15
1635,1119,193,5,368.19,15
1636,447,457,4,2005.29,0
1637,608,304,3,152.31,10
1638,346,25,5,426.85,15
1639,811,23,3,2919.37,30
1640,194,146,4,2984.81,10
1641,485,350,4,754.13,5
1642,209,274,4,329.31,25
1643,291,342,4,1542.61,25
1644,383,427,1,488.62,0
1645,189,275,4,2482.83,50
1646,210,134,6,1560.68,5
1647,860,280,2,1023.71,50
1648,1007,225,6,705.42,50
1649,873,125,2,2630.55,30
1650,1056,349,2,2987.77,30
1651,837,118,1,1719.41,15
1652,921,253,6,2357.9,0
1653,1206,207,5,2043.83,20
1654,244,359,4,187.96,25
1655,1017,266,2,2340.76,20
1656,301,392,1,11.74,15
1657,1108,338,2,2522.84,0
1658,370,168,2,2023.28,15
1659,177,8,4,2332.97,15
1660,1105,352,-4,798.4,0
1661,1167,268,2,1955.65,0
1662,357,72,1,985.54,50
1663,815,489,4,123.11,50
1664,1210,121,5,1292.73,10
1665,1248,402,-5,1642.44,10
1666,34,457,2,2756.17,0
1667,678,355,1,2190.26,50
1668,1357,500,5,2158.97,20
1669,1468,260,6,2907.35,10
1670,1328,452,2,1818.76,10
1671,1249,323,5,202.72,30
1672,173,232,3,1880.07,15
1673,1040,356,4,1966.22,0
1674,188,121,3,2686.11,0
1675,823,245,4,591.99,20
1676,1345,479,2,1848.67,0
1677,563,494,4,1844.0,0
1678,1474,254,6,1833.24,25
1679,1009,77,4,2571.79,30
1680,1177,255,4,2157.03,30
1681,316,265,2,1732.53,15
1682,1012,405,6,1931.7,0
1683,652,1,6,1198.79,30
1684,382,189,6,160.36,5
1685,552,387,1,2983.45,15
1686,781,170,6,2058.41,50
1687,1166,345,1,378.85,0
1688,573,399,5,2240.69,0
1689,768,94,3,2803.02,10
1690,806,202,4,592.34,50
1691,723,96,5,1916.71,10
1692,1299,379,2,1730.28,30
1693,552,444,4,2822.11,5
1694,1119,175,5,1217.68,0
1695,534,96,1,1601.46,15
1696,692,92,6,2742.29,25
1697,704,496,4,1728.45,0
1698,827,445,5,2085.32,5
1699,704,401,5,2060.88,50
1700,210,55,2,1682.0,30
1701,802,14,3,2855.13,15
1702,1003,490,5,1161.91,10
1703,1145,313,3,964.72,0
1704,999,423,6,788.81,10
1705,16,322,2,1871.42,10
1706,1384,39,5,2779.32,50
1707,232,248,4,498.62,50
1708,408,298,5,711.87,15
1709,78,108,1,1186.62,15
1710,181,233,3,327.03,10
1711,672,111,2,2188.15,0
1712,750,419,5,1261.35,5
1713,1491,122,5,2397.42,0
1714,917,9,3,2879.6,0
1715,545,146,2,2851.41,0
1716,179,91,1,1372.62,15
1717,1261,357,-5,1777.25,0
1718,969,310,5,2198.84,0
1719,270,140,4,1086.15,0
1720,482,286,-5,2570.08,30
1721,714,456,4,414.87,0
1722,678,214,5,179.82,20
1723,665,213,5,2377.93,30
1724,922,144,5,899.46,25
1725,344,362,2,1016.98,25
1726,691,278,6,1898.36,10
1727,1205,408,4,2601.05,15
1728,1460,92,5,1508.58,10
1729,624,496,5,253.52,0
1730,1420,14,4,412.7,15
1731,13,80,1,2405.86,0
1732,763,301,6,1943.78,5
1733,476,68,-1,1929.74,5
1734,238,36,3,628.99,15
1735,664,18,3,1567.75,25
1736,1298,285,6,2215.77,20
1737,1397,156,1,856.67,10
1738,1065,197,5,1160.55,50
1739,1270,74,6,1501.26,25
1740,1414,230,2,2697.11,20
1741,904,330,6,1242.77,10
1742,14,434,2,1548.37,15
1743,1442,148,2,631.41,15
1744,143,413,5,2441.63,5
1745,1450,378,5,405.51,0
1746,129,311,2,433.92,5
1747,1322,320,1,282.35,10
1748,773,454,6,274.1,0
1749,502,251,4,484.65,10
1750,1470,177,5,77.56,25
1751,339,266,4,2119.97,20
1752,1363,403,4,546.09,0
1753,717,165,4,784.72,25
1754,744,248,5,411.32,10
1755,317,167,5,431.63,0
1756,185,196,-5,2699.46,25
1757,1135,201,2,164.02,0
1758,373,492,6,367.18,25
1759,961,235,2,2064.01,0
1760,407,475,4,1695.63,5
1761,1194,167,2,549.46,0
1762,318,466,-5,1846.35,50
1763,844,376,2,1284.16,0
1764,670,39,6,1922.87,50
1765,484,74,5,713.18,30
1766,342,360,3,2892.63,15
1767,1183,164,5,1670.05,5
1768,631,63,3,1469.86,20
1769,1321,113,4,488.88,25
1770,806,483,3,63.58,5
1771,682,296,3,2433.24,10
1772,1021,93,5,2680.35,0
1773,1237,2,5,564.45,25
1774,358,83,4,171.04,0
1775,505,240,6,2280.44,50
1776,1020,110,6,1473.53,0
1777,670,488,2,1677.15,50
1778,1063,77,2,89.09,0
1779,1383,407,1,1096.1,0
1780,1494,281,6,569.38,0
1781,78,390,1,1664.86,10
1782,1243,266,6,1512.86,25
1783,1166,351,4,635.7,15
1784,1479,342,6,1545.43,15
1785,379,202,2,2773.29,30
1786,83,143,2,2934.08,0
1787,484,418,4,1720.13,0
1788,1176,236,3,203.89,0
1789,334,461,2,2785.97,50
1790,192,330,-1,1733.68,0
1791,1495,340,5,76.97,15
1792,621,142,2,1963.0,25
1793,1048,314,2,2470.63,0
1794,11,241,5,252.53,20
1795,1407,48,5,1828.05,25
1796,236,25,2,1901.71,20
1797,1499,107,2,476.43,0
1798,1407,210,6,1402.33,25
1799,1353,59,2,1819.48,0
1800,1380,58,1,1150.83,0
1801,215,22,2,367.27,0
1802,1478,70,1,2170.38,25
1803,1356,390,6,1315.72,30
1804,510,383,2,2190.39,50
1805,76,99,3,1297.19,50
